ensembl_gene_id,Description,AU565_BREAST,BT20_BREAST,BT474_BREAST,BT483_BREAST,BT549_BREAST,CAL120_BREAST,CAL51_BREAST,CAL851_BREAST,CAMA1_BREAST,DU4475_BREAST,EFM192A_BREAST,EFM19_BREAST,HCC1143_BREAST,HCC1187_BREAST,HCC1395_BREAST,HCC1419_BREAST,HCC1428_BREAST,HCC1500_BREAST,HCC1569_BREAST,HCC1599_BREAST,HCC1937_BREAST,HCC1954_BREAST,HCC202_BREAST,HCC2157_BREAST,HCC2218_BREAST,HCC38_BREAST,HCC70_BREAST,HDQP1_BREAST,HMC18_BREAST,HMEL_BREAST,HS578T_BREAST,JIMT1_BREAST,KPL1_BREAST,MCF7_BREAST,MDAMB134VI_BREAST,MDAMB157_BREAST,MDAMB175VII_BREAST,MDAMB231_BREAST,MDAMB361_BREAST,MDAMB415_BREAST,MDAMB436_BREAST,MDAMB453_BREAST,MDAMB468_BREAST,SKBR3_BREAST,T47D_BREAST,UACC812_BREAST,UACC893_BREAST,ZR751_BREAST,ZR7530_BREAST,TCGA.4T.AA8H.01A,TCGA.A6.2675.01A,TCGA.CM.6169.01A,TCGA.SS.A7HO.01A,TCGA.CA.6717.01A,TCGA.NH.A8F7.01A,TCGA.A6.6650.01A,TCGA.AA.3815.01A,TCGA.CK.4951.01A,TCGA.CA.5255.01A,TCGA.AZ.4315.01A,TCGA.AA.3531.01A,TCGA.CM.4744.01A,TCGA.D5.5540.01A,TCGA.DM.A280.01A,TCGA.D5.6530.01A,TCGA.D5.6923.01A,TCGA.A6.2681.01A,TCGA.F4.6463.01A,TCGA.AZ.6599.01A,TCGA.D5.6532.01A,TCGA.AA.3489.01A,TCGA.CM.6171.01A,TCGA.AA.A00R.01A,TCGA.DM.A28C.01A,TCGA.CM.5860.01A,TCGA.A6.6141.01A,TCGA.AA.A00D.01A,TCGA.G4.6628.01A,TCGA.AA.3819.01A,TCGA.AA.3864.01A,TCGA.F4.6855.01A,TCGA.F4.6856.01A,TCGA.DM.A0X9.01A,TCGA.AZ.6598.01A,TCGA.AA.3970.01A,TCGA.CA.5796.01A,TCGA.CM.6163.01A,TCGA.AD.6889.01A,TCGA.D5.6924.01A,TCGA.AA.3502.01A,TCGA.D5.7000.01A,TCGA.D5.6540.01A,TCGA.D5.6932.01A,TCGA.AA.3538.01A,TCGA.AA.3655.01A,TCGA.NH.A50T.01A,TCGA.DM.A0XD.01A,TCGA.AU.6004.01A,TCGA.DM.A28E.01A,TCGA.AA.3858.01A,TCGA.AA.3522.01A,TCGA.AA.3544.01A,TCGA.A6.2685.01A,TCGA.AA.3846.01A,TCGA.A6.2684.01A,TCGA.AA.3561.01A,TCGA.AA.3861.01A,TCGA.AA.3511.01A,TCGA.AA.3556.01A,TCGA.CM.6674.01A,TCGA.AA.A00K.01A,TCGA.AA.3495.01A,TCGA.AA.3534.01A,TCGA.AA.3854.01A,TCGA.D5.6541.01A,TCGA.AA.3526.01A,TCGA.AA.A02W.01A,TCGA.AA.A02Y.01A,TCGA.CM.4752.01A,TCGA.A6.3809.01A,TCGA.AD.A5EK.01A,TCGA.CM.6164.01A,TCGA.D5.6898.01A,TCGA.A6.3808.01A,TCGA.A6.6780.01A,TCGA.CM.5864.01A,TCGA.CM.6677.01A,TCGA.DM.A1D9.01A,TCGA.D5.6930.01A,TCGA.CA.5797.01A,TCGA.D5.6531.01A,TCGA.CM.4743.01A,TCGA.DM.A28K.01A,TCGA.CM.6165.01A,TCGA.AA.3664.01A,TCGA.AZ.4313.01A,TCGA.CM.4746.01A,TCGA.AA.A01Q.01A,TCGA.5M.AATE.01A,TCGA.DM.A1D0.01A,TCGA.CM.6679.01A,TCGA.AA.3818.01A,TCGA.CA.5254.01A,TCGA.AD.5900.01A,TCGA.CA.6719.01A,TCGA.CM.6161.01A,TCGA.AA.3697.01A,TCGA.AA.3532.01A,TCGA.CA.6716.01A,TCGA.AA.3875.01A,TCGA.G4.6588.01A,TCGA.AA.3553.01A,TCGA.AA.3833.01A,TCGA.G4.6295.01A,TCGA.AA.A00N.01A,TCGA.CK.5915.01A,TCGA.DM.A1DB.01A,TCGA.CM.6170.01A,TCGA.A6.2680.01A,TCGA.QG.A5YX.01A,TCGA.AA.A017.01A,TCGA.AA.3509.01A,TCGA.D5.6920.01A,TCGA.D5.6534.01A,TCGA.AA.3685.01A,TCGA.AA.3851.01A,TCGA.DM.A282.01A,TCGA.F4.6805.01A,TCGA.AZ.5407.01A,TCGA.AA.3984.01A,TCGA.AM.5821.01A,TCGA.AA.3956.01A,TCGA.G4.6304.01A,TCGA.AA.3866.01A,TCGA.F4.6806.01A,TCGA.AZ.6601.01A,TCGA.AA.3667.01A,TCGA.QG.A5Z2.01A,TCGA.AY.6197.01A,TCGA.AA.3517.01A,TCGA.AA.3968.01A,TCGA.AA.3673.01A,TCGA.AA.3856.01A,TCGA.DM.A28M.01A,TCGA.AA.3554.01A,TCGA.CK.5913.01A,TCGA.AA.3660.01A,TCGA.CM.6166.01A,TCGA.DM.A28G.01A,TCGA.CA.5256.01A,TCGA.AA.A029.01A,TCGA.A6.6140.01A,TCGA.AA.3986.01A,TCGA.CK.5916.01A,TCGA.AA.A01Z.01A,TCGA.WS.AB45.01A,TCGA.CM.5861.01A,TCGA.A6.6138.01A,TCGA.AA.A01G.01A,TCGA.3L.AA1B.01A,TCGA.AZ.5403.01A,TCGA.G4.6323.01A,TCGA.AA.3831.01A,TCGA.AY.A54L.01A,TCGA.CA.6718.01A,TCGA.G4.6625.01A,TCGA.A6.5656.01A,TCGA.F4.6854.01A,TCGA.AA.3855.01A,TCGA.AA.3663.01A,TCGA.A6.2676.01A,TCGA.AA.3549.01A,TCGA.CM.5349.01A,TCGA.AA.A01V.01A,TCGA.NH.A8F7.06A,TCGA.AA.A01I.01A,TCGA.AY.A71X.01A,TCGA.AD.A5EJ.01A,TCGA.AA.A00L.01A,TCGA.D5.6927.01A,TCGA.D5.6536.01A,TCGA.A6.3810.01A,TCGA.AA.3510.01A,TCGA.AA.3850.01A,TCGA.AA.3715.01A,TCGA.G4.6586.01A,TCGA.D5.6529.01A,TCGA.AA.A03J.01A,TCGA.F4.6703.01A,TCGA.AY.A69D.01A,TCGA.F4.6808.01A,TCGA.A6.4105.01A,TCGA.AY.4071.01A,TCGA.F4.6569.01A,TCGA.AA.A00Z.01A,TCGA.AA.3947.01A,TCGA.AA.3950.01A,TCGA.F4.6570.01A
ENSG00000100030,MAPK1,12.45910444,9.347533467,11.90011157,17.05111031,9.934277607,7.807555384,9.833206611,10.39741647,10.54203653,9.912561865,8.016508829,8.723503594,14.75033451,9.387015622,6.863152867,11.80719873,7.611137099,11.10046299,9.846448055,9.76535402,10.75640055,25.16664047,7.018864817,9.789834588,8.266723441,25.39876908,15.67893245,7.67862812,9.870786517,8.198050339,16.3882493,8.620835361,5.241212211,7.74121835,8.282012077,8.829670795,13.49439781,9.201020343,11.82327841,10.6745768,7.758547316,11.18768681,10.84532079,12.18947912,7.679399278,8.316514295,8.11030501,13.12038251,11.7048057,8.911125194,10.46550325,11.25988168,12.72284895,14.24228764,9.594337084,8.450081504,10.68711968,10.02093728,9.86418811,10.13756106,8.94619791,5.987874369,4.02589187,11.31623534,11.41721133,12.6280076,5.131194629,11.05057145,11.00300942,14.29100125,9.687615102,16.19309565,14.25150711,11.35371205,7.908329616,11.47827304,12.31001433,10.32473893,9.124125222,16.01636576,8.364089352,13.09339041,9.324241312,10.37706422,9.444686903,12.02628265,15.27661484,9.030486942,8.701324678,12.08647167,13.30572934,8.874560889,5.513373604,13.81728391,13.91854118,5.438141294,6.469878708,11.49854467,12.40335897,10.34545779,12.48426244,6.872197791,7.433206383,9.552765244,15.24454969,5.578247423,11.22816397,8.768617696,17.8489254,11.00238156,9.635170924,20.21287344,12.35855739,11.89970785,10.29139287,8.15749336,8.093334432,8.760660313,8.632008779,18.89226638,6.140071219,9.151882532,11.76414538,11.15358806,25.20311183,9.846242765,8.128127345,5.240033885,10.12158381,14.52763574,10.40479136,7.130096481,8.357381952,14.06029576,10.5096513,8.071122212,8.602415029,11.24358629,10.67873992,5.246344143,11.65153269,13.67294217,9.676638974,9.030655174,10.23243358,8.571157458,9.397553677,8.489932914,7.286642763,7.634295085,13.4692761,11.22184479,13.28105792,11.40562697,11.31476366,14.88706806,12.48528112,5.896104216,7.104322132,13.80625932,7.812556448,10.82815637,11.7844995,8.206890653,5.264319702,7.891620933,7.29944273,11.96869397,9.997324638,13.97119477,10.21204693,10.85280628,6.074090146,12.82192697,8.562309569,9.633141833,8.083070884,10.36898921,11.03278158,7.025594493,9.200454545,13.24157198,9.517074454,7.231405018,14.76575032,9.967175061,8.069213741,8.84362339,9.187497416,8.762512144,10.98346981,15.72772253,10.90480064,16.34445081,5.645977768,15.67558908,13.20030729,8.162376865,13.2382478,6.611201466,9.144096041,8.50250006,10.84932421,11.61426893,11.95148462,9.208673992,9.02967846,12.32298896,8.208934274,11.5737876,11.32440857,11.02382215,5.126723894,9.143235865,9.770725409,15.09710602,8.899504352,12.08101422,10.45913639,8.93496159,4.55597561,11.623004,10.75392366,11.0499746,9.369897092,8.592971673,8.115905632,5.924021383,14.97803744,8.531160554,10.69702854,6.8365729,7.178824906,10.73960938,10.65578421,13.41715331,20.7508832,10.86744524
ENSG00000129946,SHC2,0.063009506,0.356802486,5.183682317,8.281887765,0.688886884,0.181171945,2.300122156,0.275680712,2.161151833,16.47942598,2.311530219,0.227647224,0.726476518,0.145395171,2.846100226,0.942295871,1.065953583,1.775185138,0.617062541,7.781837735,0.258720134,0.428795384,0.19155685,3.024522673,6.017888495,1.173585413,0.623219745,0.682186087,0.692143999,1.245639464,0.435393274,0.306987794,1.175962523,1.323617472,10.17260615,10.24815551,7.984781023,0.380151029,11.36226846,0.366856711,4.425601576,0.321572612,0.563585947,0.176383352,1.644708312,8.722825767,0.758331218,1.315657217,1.905370604,4.194941274,0.797842294,0.721261759,0.317581357,2.280361825,1.014005433,2.241391688,4.082187676,1.068811332,0.823028106,0.138390812,1.274091284,6.697065162,0.01428015,6.389527688,2.779499158,0.79055428,4.496157976,5.230448306,28.7588792,0.602275444,3.233265188,9.323151657,0.20438784,0.914793027,0.686475368,4.845062236,1.802187307,0.090598232,0.819097773,0.353486288,2.310327955,3.087260698,0.640927608,5.614976851,0.355377472,1.833365292,0.131342679,3.85867421,0.327169497,2.81002606,2.505824622,2.697643309,5.09844053,0.627891652,0.08074819,0.26883051,1.352249669,0.479239439,0.861892931,0.43781221,3.187236071,4.166000497,4.603590761,0.223068309,1.303683363,0.069911716,4.320969658,0.268350995,3.051509302,1.664687751,3.202556369,0.040686202,5.965081348,3.372721658,0.511211858,0.419120233,0.791634396,9.281047473,1.512677232,0.011005632,5.137835782,0.597287782,0.433663264,2.506170445,0.085105952,7.389679712,0.489209601,0.450535712,2.645886036,0.276585132,0.684887999,0.451959775,1.876440086,0.513587113,0.25024377,2.816841471,11.72981363,2.405249935,0.843750835,1.075060997,0.847484187,0.215031016,8.167980231,0.646824408,2.125190081,2.313900345,0.786454477,1.139274395,11.19254802,0.213321973,0.17770979,0.403449915,0.780329514,0.178359927,2.151729616,0.039224519,0.087242312,0.826757596,1.524799104,0.140691144,2.251408999,0.66341578,2.577396777,6.258754694,0.378696971,1.426401163,1.712113487,0.403045434,0.315137221,0.361336346,0.186462984,0.499108027,3.072335312,0.29674635,10.55822992,0.481669564,1.894841689,3.365108863,3.351954436,4.551742329,0.270425886,5.658969819,0.947315373,5.353990767,2.503343013,0.302869205,15.33377553,0.514662523,1.097253936,0.103808238,2.590344062,0.122952085,13.58923098,0.884707513,1.059112696,1.686141252,4.422809314,0.509365395,0.13081004,11.65556263,0.562244398,9.48875585,2.550266882,2.62778435,0.266898161,0.456534999,5.897573935,0.343659536,6.110467737,2.184251599,0.084047846,0.539971082,9.376822057,26.05891761,0.177963189,0.064538257,11.40564559,3.19412525,0.368023278,0.383583403,26.2578014,3.688732591,3.429857442,7.122507458,4.834887155,0.070590518,1.282189922,2.333783848,3.690981252,1.82247432,0.097883842,1.15415817,9.32200273,6.219448368,0.331346662,0.023456619,2.2753661,2.363129233
ENSG00000174775,HRAS,76.94078406,62.82361321,39.0493437,68.82083518,37.10150527,41.70775546,31.35096479,46.49149417,68.65489227,63.85598571,89.02161932,34.05347638,25.92791842,45.3594005,24.83020559,55.03504597,103.8479901,38.98254436,37.06331548,49.19366937,42.49012052,53.9131856,49.19100503,53.73107043,43.29901696,29.39469262,19.00591794,42.89936092,41.59540827,44.83917247,48.62360963,16.76003446,42.7878728,40.53263932,101.5921781,69.01085034,45.3844378,104.7768019,50.32054719,48.27021429,28.19634612,198.3777679,51.66127932,95.20924946,54.17882439,98.24544704,30.43900939,24.23540221,54.04794894,46.39250833,32.4026998,20.59423555,47.04085731,31.06277993,34.05713099,41.60624798,141.7670952,89.29284028,52.01628505,114.4471329,99.41498942,81.99256651,41.93320279,59.84893978,47.34176396,44.70075052,66.07239521,37.96836174,35.96142886,34.01081687,32.04796936,43.74897297,160.6283208,26.08274865,29.27177483,43.797578,42.74366173,59.65718474,42.58105655,41.82930409,35.63603139,40.25013356,39.61993517,62.26724378,52.32831109,21.98026361,15.61907986,45.72782122,28.3164103,46.7193089,35.07212403,78.05856054,83.19013652,36.03699385,40.86631881,65.24067344,49.06529835,41.2250674,44.96000487,54.97772907,30.27239757,88.06294012,58.16129886,32.25540879,23.29585102,51.98991373,28.72564352,37.67629231,60.91052974,85.70399715,79.10270615,50.51342201,26.35575385,29.6523614,25.96887576,38.42319245,54.71887956,40.36748481,70.48094897,21.51014739,42.1653584,58.92923865,39.81408613,55.07856614,7.186676814,17.16165421,63.07001001,45.86133404,65.60002626,33.17824501,41.93785877,156.4865152,70.86506243,17.39867601,30.9162603,373.3168225,128.1740803,48.30177724,36.19939089,86.38303383,42.55923654,38.70345609,22.77049229,52.2010533,32.35413141,22.36648651,47.68669026,44.43755891,20.39774528,52.28583505,86.17158444,60.58215527,71.28614804,67.69012012,66.50472113,25.14476366,33.93609464,34.35652833,98.76563778,39.19715385,55.1853448,30.64948844,43.94240284,37.10042417,48.45846372,51.12113854,47.71183306,45.27098152,34.22533362,30.6438804,77.0352082,39.29591086,98.51212322,37.25081338,34.05127905,31.23851053,191.1920984,31.92950069,37.3858837,46.02979552,26.44345383,51.20836181,56.10838744,36.95722191,60.40233071,40.39563419,39.01181679,59.04918006,29.59295613,46.51619822,114.0969308,43.38790008,38.4242558,50.49239508,87.30824891,35.33656364,57.75912206,43.46127849,55.20678195,34.74699743,55.29184804,32.35059,37.47678997,33.31884142,38.09194283,54.43039003,50.35696219,51.40378757,47.90029623,54.1523891,65.6311889,61.92945988,74.4510209,71.25225683,28.22030403,23.08865787,42.41458382,72.88633684,66.46419929,48.05323153,93.85820336,15.2422545,82.96753483,36.5460679,210.5366123,121.7184926,24.11426487,80.0821729,56.01333886,26.67155235,73.90239164,43.58143354,46.49363447,36.88276458,57.88409156,4.770881841,49.46627313,52.35457943
ENSG00000078061,ARAF,71.23539824,28.43391608,55.39029727,50.3012905,39.35176737,40.74125482,32.13006264,67.63305769,41.59158028,26.27988938,75.67341296,66.69552219,35.30430135,28.21364346,30.51386254,69.05561463,113.5017346,34.04728784,44.95958707,12.64584955,32.69527687,44.9900843,55.59851261,46.65937054,65.69598507,29.76414159,23.24291555,35.74212495,51.75314331,38.44929053,30.48751531,50.28621756,59.57787849,51.97591313,25.54375734,85.63717055,76.22954878,82.29414952,66.98364792,95.59072618,47.34011511,50.46852141,45.62089467,38.11129246,80.81515811,49.19582452,17.88200607,35.88119772,55.68975697,45.18018834,57.91504651,43.68064902,30.61208254,22.32242292,62.08427232,66.41665546,55.30865843,86.22824514,47.73607832,64.47891056,171.6888701,37.98704496,17.79391741,32.91313448,49.99205852,35.56679002,79.14735615,27.66206573,47.91205132,58.00470446,31.94508327,35.41393442,35.47512362,46.06966702,41.97450961,45.24995632,50.7462536,39.30925842,43.78497521,43.88202707,46.05403374,41.24718569,51.66507725,28.98735715,38.78252526,44.7220943,60.60359688,44.34333592,63.64573927,52.11585316,59.72240603,50.82583867,41.16553637,52.87626346,76.08759525,28.35147283,38.28925565,34.03935858,32.69211506,56.75276996,41.83051162,57.45199663,80.49395207,31.98927714,25.39253938,49.75204204,86.49813909,40.85832885,38.93463157,31.83891253,68.40482612,40.20348144,27.67044211,61.53585637,28.37412193,30.59051097,41.82627342,101.009565,77.4997584,8.629394736,45.28249819,44.75652462,44.28977493,40.87801717,7.934832173,52.24928631,43.80897872,29.0559216,46.42967604,46.53196705,75.39830264,41.46512675,27.91449898,38.09206882,25.02868036,93.9886971,59.29438199,50.20485831,50.5101672,27.62848139,45.37617738,76.39143453,46.68040611,34.14859664,60.64895279,23.21586043,51.17211216,47.97534739,50.61451826,34.47973722,39.53363319,47.5667157,57.52181619,20.6701594,40.98085876,48.70265133,65.92552643,36.44663496,69.16964826,55.64102194,75.6369446,76.23087837,43.35394319,40.21888849,47.77777707,59.11182543,44.61054207,35.59018065,33.34502916,61.8948528,21.07996603,63.08326477,44.94088055,44.95089264,51.93188494,28.38468955,82.26873411,38.29854896,32.69760443,45.73485738,33.69429022,40.42469204,47.03155614,59.22192653,87.44965917,31.04075235,71.22044426,28.27329869,31.37735754,24.90041181,48.75732244,46.84962904,53.20429534,35.23701555,99.92340899,43.56443166,35.96206371,36.90957488,49.36397767,39.19040652,36.82101766,31.45134591,46.79709491,33.85501996,28.66687605,45.62416617,49.14596078,63.74935604,44.54929268,7.421110856,34.7122584,78.2946563,25.97369267,68.84671399,58.77417558,42.71936055,28.93950036,39.56681282,94.67473041,35.06354504,47.91645533,25.00828903,64.71473661,49.54788489,28.15996099,49.96228938,52.9022404,92.11103973,42.01161767,38.236803,60.63991007,60.2947629,88.23293461,37.78539001,69.93517524,10.97071197,7.110573697,49.01177854
ENSG00000126934,MAP2K2,14.94555201,50.32973044,20.83895623,18.2665759,23.91891147,62.03329479,21.82076882,20.37226356,27.74413332,28.68381184,20.95016293,25.33078992,26.29152251,23.8964377,22.70386994,21.7159159,27.69782153,17.69683037,25.817562,16.44547187,26.79612459,16.9462286,14.39111178,30.04022405,29.48226941,26.40758234,17.43007858,15.85953719,24.32619611,16.50430988,40.52357268,29.13973455,31.08036226,27.35319018,17.37572233,16.61414399,29.59307579,37.50085945,17.54847655,14.10558,18.82462837,24.93711143,20.44962931,24.71377659,16.94574165,13.72329252,15.90453658,12.0727452,20.21142419,26.25647678,20.92090082,16.7049976,9.536572862,15.81526361,27.8272013,25.19197063,23.57827079,19.54903719,22.59233336,24.14746997,45.15502043,35.16651457,21.57850744,33.45916522,27.73244051,20.44296975,48.01860433,20.4699462,21.1099034,18.99593391,16.00817447,13.56525684,27.20541667,22.82144338,28.28560086,24.48368865,19.62731914,13.08083586,20.2528861,21.36948171,17.81697658,25.22603731,18.15712883,14.9910935,18.72041892,21.63624381,26.1283769,27.22473613,16.42500319,25.04817777,17.61601921,22.60789426,32.5392205,15.46207567,21.46538749,25.97135571,23.87492732,15.36876711,28.72394461,44.66742384,22.56143755,44.33429308,23.211438,13.28050217,12.68473114,25.94158625,36.00653333,26.51625629,17.37941581,20.56745653,31.88445155,17.32572714,16.27827387,24.60289456,8.725696254,15.18603378,13.34610749,36.65234744,28.03252478,7.824800155,26.54857305,21.83880877,19.45997937,20.21655059,7.741833384,17.643194,22.84087357,18.63874532,26.00346247,13.23604449,30.48253887,25.00349512,21.55139227,18.37314481,13.14077823,56.11749432,39.02853526,26.69277926,21.04309185,39.03710116,14.03880537,31.92241841,14.87554837,22.53454797,19.36239248,18.62932694,25.93576117,17.93038285,19.26505608,16.70573852,19.47853169,21.15250916,30.46241497,13.85412352,21.88959993,21.44595092,19.84923799,20.79626401,30.77320776,30.43435812,25.9810922,16.79614057,24.03155424,19.74990924,41.15231019,22.5167822,22.01620452,13.78709,29.12038224,18.01847017,22.2862959,20.22691898,29.11205705,15.73721042,16.96418347,18.55853259,61.71776868,15.56261168,21.12423316,21.98760289,17.78087626,19.64247471,20.21420836,25.67544095,25.85593936,16.49375079,19.73762417,27.88065035,17.96015829,18.70077634,71.41899091,19.97955208,22.0620712,20.71164577,38.75737118,14.78028692,19.40485275,24.50875592,26.71358986,19.87109513,18.17212387,15.27792123,25.45551441,15.76586822,16.40146215,19.75835567,20.86462396,23.96547935,26.04093206,21.77502248,24.44835521,37.06711612,19.27241316,35.8695859,24.73605893,11.28962977,23.26098531,22.76276517,33.04672162,20.50549921,23.9977839,17.66109642,26.36727756,22.76857049,38.11660292,32.93226698,20.43461252,53.61472856,22.73683441,17.12699274,25.71655191,24.07596357,29.73865729,19.32698237,19.94613847,3.092979383,17.69846116,20.79484268
ENSG00000185989,RASA3,2.24845238,0.504548027,0.736231043,1.357211576,3.148080757,1.476883603,1.248581158,1.993980376,2.610998875,0.160315747,2.334663402,1.525522536,1.110847339,0.069868197,1.534965947,0.176267827,0.557379338,0.348512226,0.805594342,1.228125404,0.885129928,0.673581261,1.29575412,0.531334866,0.695464851,0.954326139,0.502895677,1.786920869,4.687669228,1.381337547,4.487410408,2.340414512,1.458013051,0.635714918,1.052266128,6.174076777,1.526437671,3.742569503,1.430418334,0.192155368,7.926256381,0.084594779,0.699407107,3.978852052,0.778873469,0.622209924,1.319000307,0.866033982,0.783897638,0.771217521,1.641382278,2.643934332,2.01499007,2.029740236,0.235076945,0.253090889,0.507666735,1.134931798,3.72482508,0.365319425,0.804305577,2.243201308,0.060936191,0.898072003,3.002918173,2.333430858,1.256217575,0.938928,1.388342454,1.049383146,3.07273202,2.462481026,1.378266863,1.217155636,0.625680955,0.819542687,1.132688483,1.497292719,0.483269299,0.258993106,1.997123955,1.531697766,0.68342403,1.404338748,0.557403382,1.23457664,0.987043616,0.399269711,1.937996601,3.476175733,5.698758837,3.407772536,11.18281555,1.945464045,1.512142641,0.241268393,0.633641571,0.589194201,2.424462096,1.965121624,0.74071376,0.607858725,2.911637392,0.756355558,1.276684032,0.096754685,1.056542153,1.867981974,0.277777017,1.107621794,1.415060741,0.722617829,0.884316907,1.495339672,2.39304929,0.292296502,0.388020243,0.084312971,0.272939953,1.534553697,0.910440929,2.687846806,1.975561378,1.003715813,0.369239816,1.927048463,2.502705632,0.253850894,3.262687125,0.515438502,0.923875875,1.095494635,0.093847308,2.757637104,1.912009097,0.311441027,0.620192436,0.370996573,0.43789252,0.851987339,2.251708646,1.391023233,5.20959265,1.235999926,2.876975784,2.183505966,0.752902573,0.694019619,1.556971965,0.661187848,3.124526219,1.219078625,2.617484401,0.384861424,1.17753462,3.180841207,0.348132093,1.35044089,0.44299219,0.063821692,3.645440817,0.459068871,1.542795703,9.015766639,0.472717337,0.30965888,0.15730587,1.724231373,0.496183491,0.709627865,7.194435098,1.244080437,0.26716347,0.623359134,2.720651863,1.066780328,1.393137292,1.407645707,1.4075733,0.443230088,0.767707324,0.807361366,1.925955609,0.60572682,1.165784558,1.295676719,0.882362819,0.400271329,0.668070941,0.77819059,0.639310774,0.207595423,0.80966207,3.452232638,0.262801222,4.728497083,5.536545502,1.011124491,0.250432082,1.057199114,0.498333715,1.025186939,1.008415773,0.245138342,0.577381797,1.100703921,1.467910428,2.43705787,2.457116127,0.151752331,2.21558964,12.34145187,0.780067096,0.620919672,0.204191705,1.280225508,1.672949338,0.373389132,0.383459392,0.669286021,1.137776252,1.25033166,2.109675186,2.473102691,4.351696598,0.907159652,1.80980676,1.587670051,5.474710095,0.488371587,0.478972095,0.763559354,1.327494081,2.678098442,0.504889044,0.081157276,0.775551083,3.277684647
ENSG00000132155,RAF1,9.282748098,11.83715205,11.86976608,7.239946254,16.51122087,11.45500184,9.669926805,7.959550329,11.47643471,10.8994241,10.27097156,12.61851799,9.806032147,11.94873067,12.01041772,12.3222147,9.641049097,10.21165952,9.584832668,12.5509108,11.13515078,9.770745016,8.136856836,9.016692877,8.34402294,43.8660129,9.262046473,6.983534464,6.827573002,6.905924139,14.18569054,13.93361873,13.15368034,12.69592583,6.300879866,15.32952486,8.789572264,12.38778842,9.234064922,11.16810675,15.87873395,11.8465395,7.809706193,9.671802289,15.39518876,8.370361602,7.229193325,8.322194159,10.28268172,12.95163688,8.335003283,7.15491236,12.39710414,11.52064859,8.718500461,10.38009956,15.52304951,8.323981343,8.46208611,8.991813015,14.57439315,7.370233457,12.57028305,8.028905348,12.10731682,13.41372896,11.81459939,11.62712062,12.20794741,11.24661077,9.635345308,11.37116685,15.35491211,12.7509575,6.858163821,10.71289027,11.66621502,8.432293602,14.07899254,11.2114598,10.54262993,13.14034698,9.126953195,6.666251784,9.819091643,11.51821796,8.214619148,13.05375646,10.5928231,13.3508695,8.248592087,10.51878869,4.735975687,12.31054171,11.58253021,9.920150668,7.850448259,11.32393951,12.2647885,14.63861664,10.35988048,10.73652125,9.57692334,7.375230773,12.72109646,14.28228575,8.982792998,7.910062545,14.14157318,9.9480762,10.05913546,11.17527157,8.751032303,10.66484174,8.939903637,9.998648716,7.076631531,9.862063302,9.68321494,8.926816185,6.145936244,10.96016656,10.63149834,10.2575358,15.59784053,7.38044825,6.260138831,13.49981504,10.78098574,6.631940087,4.326418029,7.511265839,9.165260794,11.75132181,11.26022081,9.016790042,10.87315175,13.88497292,8.727037893,12.82708711,14.05785858,10.49668896,12.22098858,7.85589197,9.995023292,13.14428845,9.377661247,7.625329195,8.556392751,12.15419605,12.70018796,8.894245595,12.35099889,17.55670742,14.20892952,18.2226663,13.53065756,11.16338258,10.93698448,13.34070016,10.25959318,18.37452605,13.20162406,9.834095443,10.26512448,9.658499968,10.01218502,12.1400339,10.8820342,14.05282699,7.762850671,10.9040926,10.89059459,10.16562924,11.00722032,10.67396831,22.68480243,12.00055692,11.00169498,10.2487335,7.973866139,9.808801414,7.746730565,6.902336147,12.8256573,8.939565649,11.08944376,8.391715306,10.33020161,10.29422012,11.9682256,20.52955213,13.08096694,9.602162294,18.17539886,13.67066849,6.943437229,4.287662524,12.36109031,8.58359365,7.755377724,10.50830001,11.41324479,9.053254416,12.37579425,11.06972924,9.355081732,12.35818544,9.170753052,8.689160003,11.37807421,9.455368793,8.587969931,16.6715937,4.135485663,10.25801344,11.26840246,13.19178483,10.80129906,11.2002054,8.952033671,6.842773739,10.41000496,14.08670095,16.66954014,9.466584715,7.456969278,10.66709921,12.90483006,21.98560304,13.03038948,7.061741841,12.47382363,8.718422495,11.88593847,7.593702061,10.89813052,11.97700311
